0.001404566	-2.82995E-05
0.001335068	-2.70528E-05
0.001513703	-3.63958E-05
0.001477541	-3.33238E-05
0.00150155	-3.64311E-05
0.001896175	-4.05723E-05
0.00156073	-3.73833E-05
0.001641716	-4.57705E-05
0.001454942	-3.19426E-05
0.001512433	-3.41283E-05
0.001608142	-3.50736E-05
0.001740632	-3.80437E-05
0.001856992	-4.74746E-05
0.001423395	-2.4564E-05
0.001398216	-3.08412E-05
0.001322745	-2.7732E-05
